"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018-3-19","1,159.22","1,158.16","1,165.63","1,155.82","272.05K","0.79%"
"2018-3-16","1,150.19","1,144.54","1,152.52","1,140.56","308.62K","1.00%"
"2018-3-15","1,138.76","1,134.51","1,140.74","1,129.66","232.40K","0.06%"
"2018-3-14","1,138.09","1,135.99","1,142.88","1,134.55","250.55K","0.42%"
"2018-3-13","1,133.31","1,126.53","1,133.31","1,118.49","233.20K","0.62%"
"2018-3-12","1,126.29","1,135.37","1,135.48","1,123.98","244.68K","0.26%"
"2018-3-9","1,123.41","1,128.73","1,135.02","1,119.18","217.76K","-0.07%"
"2018-3-8","1,124.15","1,112.24","1,126.35","1,111.76","200.92K","1.07%"
"2018-3-7","1,112.26","1,121.99","1,126.67","1,103.29","279.08K","-0.72%"
"2018-3-6","1,120.29","1,093.48","1,120.29","1,091.67","236.33K","2.45%"
"2018-3-5","1,093.48","1,121.21","1,132.69","1,093.48","277.68K","-2.47%"
"2018-3-2","1,121.21","1,103.16","1,121.91","1,103.16","210.07K","0.49%"
"2018-3-1","1,115.79","1,121.54","1,129.30","1,110.92","227.40K","-0.51%"
"2018-2-28","1,121.54","1,110.30","1,129.89","1,109.89","232.59K","0.17%"
"2018-2-27","1,119.61","1,124.03","1,124.03","1,106.77","196.67K","0.46%"
"2018-2-26","1,114.53","1,115.90","1,127.57","1,114.06","234.11K","1.06%"
"2018-2-23","1,102.85","1,086.81","1,102.85","1,081.31","189.08K","2.49%"
"2018-2-22","1,076.03","1,087.15","1,091.62","1,074.27","200.37K","-1.02%"
"2018-2-21","1,087.15","1,073.33","1,092.65","1,070.43","177.57K","2.59%"
"2018-2-13","1,059.73","1,053.31","1,060.48","1,052.86","174.29K","1.72%"
"2018-2-12","1,041.79","1,011.64","1,041.79","1,011.64","171.10K","3.77%"
"2018-2-9","1,003.94","991.09","1,003.94","973.78","243.23K","-1.89%"
"2018-2-8","1,023.25","1,031.46","1,039.61","1,023.25","181.50K","-1.66%"
"2018-2-7","1,040.55","1,040.53","1,048.54","1,034.13","241.18K","2.86%"
"2018-2-6","1,011.60","1,026.08","1,026.08","983.06","480.71K","-3.54%"
"2018-2-5","1,048.71","1,089.62","1,090.88","1,048.71","282.04K","-5.10%"
"2018-2-2","1,105.04","1,098.66","1,105.04","1,091.06","200.31K","0.49%"
"2018-2-1","1,099.67","1,111.74","1,111.74","1,090.25","269.17K","-0.96%"
"2018-1-31","1,110.36","1,112.23","1,128.10","1,104.98","351.21K","-0.02%"
"2018-1-30","1,110.56","1,099.98","1,110.56","1,092.44","335.41K","0.07%"
"2018-1-29","1,109.80","1,121.78","1,130.10","1,109.80","276.73K","-0.52%"
"2018-1-26","1,115.64","1,119.78","1,123.83","1,103.06","292.97K","1.00%"
"2018-1-25","1,104.57","1,098.44","1,117.08","1,098.44","510.92K","1.58%"
"2018-1-23","1,087.42","1,066.86","1,088.05","1,066.61","266.11K","0.00%"
"2018-1-22","1,087.42","1,066.86","1,088.05","1,066.61","266.11K","2.39%"
"2018-1-19","1,062.07","1,054.33","1,067.21","1,053.37","342.47K","1.13%"
"2018-1-18","1,050.25","1,028.76","1,050.25","1,020.01","281.60K","1.50%"
"2018-1-17","1,034.69","1,061.98","1,064.77","1,034.69","332.61K","-2.66%"
"2018-1-16","1,062.96","1,059.36","1,065.39","1,052.43","340.19K","-0.05%"
"2018-1-15","1,063.47","1,049.91","1,063.47","1,043.15","292.71K","1.27%"
"2018-1-12","1,050.11","1,050.17","1,057.88","1,046.38","351.97K","0.19%"
"2018-1-11","1,048.17","1,037.03","1,049.73","1,031.13","314.65K","0.97%"
"2018-1-10","1,038.11","1,034.64","1,045.63","1,033.01","375.09K","0.44%"
"2018-1-9","1,033.56","1,027.14","1,033.56","1,017.86","320.38K","1.04%"
"2018-1-8","1,022.90","1,011.36","1,022.90","1,004.89","268.79K","1.01%"
"2018-1-5","1,012.65","1,020.34","1,020.60","1,010.65","284.03K","-0.70%"
"2018-1-4","1,019.75","1,009.37","1,019.75","1,009.00","252.91K","1.40%"
"2018-1-3","1,005.67","999.86","1,010.21","998.41","237.30K","0.99%"
"2018-1-2","995.77","986.05","996.18","984.34","186.02K","1.17%"
"2017-12-29","984.24","978.39","990.10","976.33","211.11K","0.77%"
"2017-12-28","976.72","970.63","978.65","967.73","160.23K","0.85%"
"2017-12-27","968.46","969.72","972.60","965.18","235.83K","0.26%"
"2017-12-26","965.93","960.32","965.93","957.24","186.04K","0.80%"
"2017-12-25","958.31","954.28","958.57","952.41","168.44K","0.63%"
"2017-12-22","952.32","947.54","952.70","945.18","197.58K","0.66%"
"2017-12-21","946.06","949.45","957.56","946.06","213.62K","-0.78%"
"2017-12-20","953.51","945.12","958.82","945.12","220.57K","0.22%"
"2017-12-19","951.42","961.03","963.01","951.25","228.76K","-0.69%"
"2017-12-18","958.06","945.90","958.06","945.90","241.41K","2.45%"
"2017-12-15","935.16","933.63","939.57","932.96","239.90K","-0.07%"
"2017-12-14","935.85","925.51","936.29","923.99","172.03K","1.24%"
"2017-12-13","924.40","932.05","932.48","922.97","157.40K","-0.31%"
"2017-12-12","927.25","927.67","931.12","895.73","243.25K","1.07%"
"2017-12-11","917.45","930.17","936.93","917.45","193.98K","-2.42%"
"2017-12-8","940.16","938.41","944.75","930.29","197.62K","0.16%"
"2017-12-7","938.65","950.23","954.24","932.68","196.89K","-0.95%"
"2017-12-6","947.64","950.21","950.72","932.64","243.46K","-0.59%"
"2017-12-5","953.30","972.28","974.80","953.30","265.51K","-1.72%"
"2017-12-4","970.02","962.47","972.53","962.47","270.00K","1.01%"
"2017-12-1","960.33","952.76","960.33","952.76","227.73K","1.09%"
"2017-11-30","949.93","956.17","960.11","949.93","249.61K","-0.23%"
"2017-11-29","952.14","943.46","952.14","940.40","229.83K","1.16%"
"2017-11-28","941.21","939.10","943.45","933.59","359.52K","0.28%"
"2017-11-27","938.61","933.38","947.06","931.29","252.36K","0.32%"
"2017-11-24","935.57","930.52","937.54","924.65","225.73K","0.20%"
"2017-11-23","933.70","938.31","943.15","927.00","223.22K","0.11%"
"2017-11-22","932.66","921.13","932.66","921.13","210.14K","1.56%"
"2017-11-21","918.30","907.51","929.89","907.51","230.29K","1.63%"
"2017-11-20","903.55","890.34","903.55","889.55","175.97K","1.44%"
"2017-11-17","890.69","893.99","898.11","886.86","188.54K","-0.24%"
"2017-11-16","892.80","880.17","892.80","880.17","206.50K","1.16%"
"2017-11-15","882.59","877.65","884.83","876.60","200.08K","0.19%"
"2017-11-14","880.90","881.15","884.14","874.74","221.73K","0.18%"
"2017-11-13","879.34","871.70","879.34","871.70","283.76K","1.28%"
"2017-11-10","868.21","859.91","869.37","859.24","189.39K","0.91%"
"2017-11-9","860.40","862.38","864.20","858.16","164.44K","0.08%"
"2017-11-8","859.70","853.15","863.07","852.32","171.68K","1.10%"
"2017-11-7","850.33","850.20","854.60","847.88","584.72K","0.15%"
"2017-11-6","849.09","846.12","849.09","843.76","172.30K","0.64%"
"2017-11-3","843.73","833.16","843.73","831.58","203.25K","1.28%"
"2017-11-2","833.09","842.19","849.53","833.09","192.77K","-1.14%"
"2017-11-1","842.71","838.75","842.88","838.01","172.22K","0.65%"
"2017-10-31","837.28","844.27","845.93","837.28","192.06K","-0.94%"
"2017-10-30","845.20","842.92","849.30","842.92","197.30K","0.57%"
"2017-10-27","840.37","829.15","840.37","828.45","143.37K","1.24%"
"2017-10-26","830.11","829.94","834.67","823.92","187.41K","-0.07%"
"2017-10-25","830.69","826.08","830.69","822.83","160.17K","0.66%"
